,Artist,Track Name,Region,Streams,Max_rank
5678,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",ch,17998,69
5679,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",cz,5228,100
5680,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",de,68108,183
5681,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",dk,20523,186
5682,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",fr,135928,32
5683,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",gb,180331,88
5684,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",global,1436118,119
5685,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",gt,1200,176
5686,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",hu,3651,120
5687,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",ie,12670,118
5688,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",is,1127,102
5689,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",lt,1062,76
5690,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",mx,51552,154
5691,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",nl,74693,151
5692,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",nz,10643,86
5693,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",pl,33875,87
5694,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",pt,6474,101
5695,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",se,42910,162
5696,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",us,384705,136
5697,Beegie Adair & Friends,"Let It Snow, Let It Snow, Let It Snow",fi,11301,191
5698,Beginner,Ahnma,at,4053,175
5699,Beginner,Ahnma,de,8059813,60
5700,Beginner,Meine Posse,de,2013277,99
5701,Bek Phillips,Told You So,ca,17513,196
5702,Bek Phillips,Told You So,py,3209,57
5703,Beko,Ayo,dk,439871,70
5704,Belchior,A Palo Seco (feat. Gilvan de Oliveira),br,34576,196
5705,Belchior,Alucinacao,br,77872,139
5706,Belchior,Apenas Um Rapaz Latino Americano,br,109515,84
5707,Belchior,Como Nossos Pais,br,85788,116
5708,Belchior,Sujeito De Sorte,br,77911,145
5709,Belchior,Velha Roupa Colorida,br,36566,182
5710,Belinda Carlisle,Heaven Is A Place On Earth,gb,43180,175
5711,Belinda Carlisle,Heaven Is A Place On Earth,ie,3671,152
5712,Bella & Filippa,Crucified,se,2137685,33
5713,Ben Cristovao,Asio,cz,357270,92
5714,Ben Cristovao,Nejlepší,cz,20929,110
5715,Ben Cristovao,Nohy,cz,18486,128
5716,Ben Cristovao,Poslední,cz,245422,67
5717,Ben Cristovao,Program,cz,214532,69
5718,Ben Cristovao,Výhled,cz,103079,69
5719,Ben DJ,Hold Tight,it,286413,145
5720,Ben DJ,Thinkin' Bout You - Radio Edit,fr,17037,195
5721,Ben E. King,Stand By Me,be,3867,143
5722,Ben E. King,Stand By Me,cz,18126,116
5723,Ben E. King,Stand By Me,gb,115366,91
5724,Ben E. King,Stand By Me,hu,3180,128
5725,Ben E. King,Stand By Me,ie,9275,100
5726,Ben E. King,Stand By Me,nl,20108,173
5727,Ben E. King,Stand By Me,pl,3561,191
5728,Ben Howard,Keep Your Head Up,gb,62955,97
5729,Ben Howard,Keep Your Head Up,ie,4625,133
5730,Ben Howard,Only Love,be,2344,187
5731,Ben Howard,Only Love,ca,22111,142
5732,Ben Howard,Only Love,dk,8379,177
5733,Ben Howard,Only Love,gb,66220,78
5734,Ben Howard,Only Love,hk,2528,143
5735,Ben Howard,Only Love,ie,4415,100
5736,Ben Howard,Only Love,sg,5259,143
5737,Ben Howard,Only Love,us,184687,188
5738,Ben Howard,She Treats Me Well,nl,84057,141
5739,Ben Mitkus,Do U Love Me,se,72173,80
5740,Ben Mitkus,Heartbreak Love Song,se,31359,166
5741,Ben Mitkus,U Know - Radio Edit,se,36139,96
5742,Ben Rector,I Like You,nl,177833,81
5743,Ben Sihombing,Sama Sama Menunggu,id,13606,122
5744,Ben&Ben,Bibingka,ph,23898,167
5745,Ben&Ben,Kathang Isip,ph,481779,128
5746,Benal,Babelfisk,dk,97509,150
5747,Benal,Bersærkergang,dk,10379,187
5748,Benal,Din Duft,dk,8273,184
5749,Benal,Fri,dk,8267,189
5750,Benal,Hvis Det Virkelig Er Vigtigt,dk,85113,96
5751,Benal,Hvor Går Du Hen,dk,172106,103
5752,Benal,Uh Babe,dk,378997,70
5753,Benash,Ailleurs,fr,19577,192
5754,Benash,Chaud dans la ville,fr,21006,178
5755,Benash,Coco,fr,355199,93
5756,Benash,Ghetto,fr,14002052,9
5757,Benash,Ivre,fr,2205660,88
5758,Benedicté,Turnt Up,cz,1515,197
5759,Benedicté,Turnt Up,hu,1243,152
5760,Bengous,Tié la famille !,fr,61847,111
5761,Bengü,Kuzum,tr,4041363,13
5762,Bengü,Sanki,tr,675132,84
5763,Bengü,Sığamıyorum,tr,180552,152
5764,Benjamin,Bad Luck Love,fi,55598,59
5765,Benjamin Beats,Dagen jeg blir rik (feat. Oral Bee),no,17892,114
5766,Benjamin Beats,Dill Dall (feat. Lothepus & Pilgaard),no,4300134,16
5767,Benjamin Beats,Jeg og (feat. Lex Press),no,20426,87
5768,Benjamin Blümchen,Kapitel 01 - als Weihnachtsmann (Folge 021),de,24375,200
5769,Benjamin Clementine,Cornerstone,pt,2099,195
5770,Benjamin Francis Leftwich,Shine,nl,162257,113
5771,Benjamin Francis Leftwich,Shine,tw,27962,140
5772,Benjamin Ingrosso,Do You Think About Me,se,1014977,72
5773,Benjamin Ingrosso,Good Lovin',se,6100766,7
5774,Benjamin Ingrosso,Love You Again,se,23835,84
5775,Benjamin Ingrosso,One More Time,se,505589,57
5776,Benjamin Rihan,Nok For Mig,dk,53693,128
5777,Benjamín Amadeo,Volaré,ar,46373,125
5778,Benji & Fede,Adrenalina - Spanish version,it,20274,78
5779,Benji & Fede,Amore Wi-Fi,it,7095,196
5780,Benji & Fede,Buona fortuna,it,1149311,16
5781,Benji & Fede,Forme geometriche (Addicted to you) [feat. Jasmine Thompson],it,15180,188
5782,Benji & Fede,Tutto per una ragione (feat. Annalisa),it,8534098,10
5783,Benji & Fede,Tutto per una ragione (feat. Annalisa) - SDJM Remix,it,36980,63
5784,Benni Sparks,Chasing Cars,fi,13822,166
5785,Benni Sparks,Chasing Cars,ph,36900,125
5786,Benny Anderssons Orkester,Nu tändas tusen juleljus,se,2057369,15
5787,Benny Jamz,Allesammen Alene,dk,2290492,11
5788,Bente,Days of Old,nl,13503,152
5789,Beret,A Pesar de Todo,es,17687,184
5790,Beret,Cóseme,es,1480799,121
5791,Beret,Diez Mil Porqués,es,1043916,127
5792,Beret,Dime Quien Ama de Verdad,es,2761930,111
5793,Beret,Esencial,es,5325272,58
5794,Beret,Llegará,es,1674899,62
5795,Beret,Ojalá,es,5184783,85
5796,Beret,Sentir,es,375751,154
5797,Beret,Vuelve,es,5313652,51
5798,Berkay,Ey Aşk,tr,466358,83
5799,Berkay,Yaz,tr,2535503,51
5800,Berkcan Güven,Youtube Benim İşim,tr,225872,67
5801,Berksan,Aşka,tr,448790,139
5802,Bermudu Divstūris,Zaudējam Brāli,lv,24133,19
5803,Bernhoft,The Moning Comes,no,9812,190
5804,Bernhoft,Visceral,no,19813,64
5805,Bet Bet,"Klusa Nakts, Svēta Nakts",lv,1165,121
5806,Beta Radio,Either Way,tw,7130,176
5807,Beth Ditto,Fire,at,1910,199
5808,Beth Ditto,Fire,cz,1440,156
5809,Beth Ditto,Fire,hu,1160,137
5810,Beth Ditto,Fire,pl,5297,137
5811,Betta Lemme,Bambola,it,39052,163
5812,Bette Midler,The Rose,jp,3316,193
5813,Betty Who,Some Kinda Wonderful,tw,2780,167
5814,Betül Demir,Meşgul,tr,111585,117
5815,Beverly,I need your love,jp,46833,142
5816,Beyoncé,7/11,gb,96861,98
5817,Beyoncé,7/11,ie,6974,136
5818,Beyoncé,Ave Maria,no,39524,92
5819,Beyoncé,Beautiful Liar - Main Version / Album Version,gb,35187,175
5820,Beyoncé,Best Thing I Never Had,ph,343419,120
5821,Beyoncé,Crazy In Love,at,4132,160
5822,Beyoncé,Crazy In Love,au,205236,91
5823,Beyoncé,Crazy In Love,be,9632,165
5824,Beyoncé,Crazy In Love,ca,18542,175
5825,Beyoncé,Crazy In Love,de,76717,158
5826,Beyoncé,Crazy In Love,fr,90004,94
5827,Beyoncé,Crazy In Love,gb,450515,77
5828,Beyoncé,Crazy In Love,global,681168,168
5829,Beyoncé,Crazy In Love,ie,24823,89
5830,Beyoncé,Crazy In Love,nz,7504,172
5831,Beyoncé,Crazy In Love,pl,25373,79
5832,Beyoncé,Crazy In Love,se,61465,101
5833,Beyoncé,Drunk in Love,gb,41038,173
5834,Beyoncé,Drunk in Love,ie,3382,188
5835,Beyoncé,Halo,at,1546,188
5836,Beyoncé,Halo,au,238428,75
5837,Beyoncé,Halo,be,262839,89
5838,Beyoncé,Halo,ca,84816,66
5839,Beyoncé,Halo,ch,12437,139
5840,Beyoncé,Halo,cr,4073,193
5841,Beyoncé,Halo,cz,4101,159
5842,Beyoncé,Halo,dk,21106,103
5843,Beyoncé,Halo,fi,11280,88
5844,Beyoncé,Halo,fr,36711,76
5845,Beyoncé,Halo,gb,1492603,50
5846,Beyoncé,Halo,global,4036305,68
5847,Beyoncé,Halo,hk,11192,67
5848,Beyoncé,Halo,hu,2262,147
5849,Beyoncé,Halo,id,5392,180
5850,Beyoncé,Halo,ie,48154,56
5851,Beyoncé,Halo,it,11960,156
5852,Beyoncé,Halo,jp,1019,199
5853,Beyoncé,Halo,my,12834,133
5854,Beyoncé,Halo,nl,51873,109
5855,Beyoncé,Halo,no,48624,105
5856,Beyoncé,Halo,nz,24560,92
5857,Beyoncé,Halo,pl,9868,141
5858,Beyoncé,Halo,pt,7517,107
5859,Beyoncé,Halo,se,877890,49
5860,Beyoncé,Halo,sg,44222,82
5861,Beyoncé,Halo,tw,7258,126
5862,Beyoncé,Halo,us,1181149,63
5863,Beyoncé,Love On Top,gb,739222,57
5864,Beyoncé,Love On Top,ie,47308,81
5865,Beyoncé,"Me, Myself and I",gb,41310,164
5866,Beyoncé,Run the World (Girls),gb,215920,117
5867,Beyoncé,Run the World (Girls),hu,1128,183
5868,Beyoncé,Run the World (Girls),ie,17030,121
5869,Beyoncé,Run the World (Girls),se,29901,186
5870,Beyoncé,Run the World (Girls),tr,11441,135
5871,Beyoncé,Single Ladies (Put a Ring on It),fr,137085,40
5872,Beyoncé,Single Ladies (Put a Ring on It),pl,48381,29
5873,Beyoncé,Sweet Dreams,gb,48238,156
5874,Bhad Bhabie,Hi Bich,us,192643,196
5875,Bianca Atzei,Ora esisti solo tu,it,889770,57
5876,Bianca Ryan,Why Couldn't It Be Christmas Everyday?,nl,688415,47
5877,Białas,Ganges,pl,2263797,39
5878,Białas,How,pl,46559,174
5879,Białas,Jak Skepta,pl,28810,161
5880,Białas,"Mali ludzie, wielkie nieba",pl,107173,163
5881,Białas,Na serio,pl,688500,89
5882,Białas,Simia,pl,17704,192
5883,"Białas, Lanek",Na serio,pl,149212,108
5884,Bibi H.,How It Is (Wap Bap...),at,24601,60
5885,Bibi H.,How It Is (Wap Bap...),ch,2886,181
5886,Bibi H.,How It Is (Wap Bap...),de,600061,55
5887,Biffy Clyro,Many Of Horror,gb,48522,145
5888,Biffy Clyro,Re-arrange,gb,113600,111
5889,Biffy Clyro,Re-arrange,ie,7705,147
5890,Biffy Clyro,Re-arrange,it,902150,89
5891,Big Boi,All Night,jp,1839,197
5892,Big Boi,Kill Jill,pl,4531,183
5893,Big Boi,Mic Jack,tw,2546,168
5894,Big Boy,Mis Ojos Lloran Por Ti,py,1078,166
5895,Big Fish,Moves,tw,3269,177
5896,Big Scary,The Opposite of Us,au,30998,135
5897,Big Sean,Big Bidness (& Metro Boomin),ca,124048,84
5898,Big Sean,Big Bidness (& Metro Boomin),global,618978,179
5899,Big Sean,Big Bidness (& Metro Boomin),us,1728546,54
5900,Big Sean,Bigger Than Me,ca,178173,93
5901,Big Sean,Bigger Than Me,global,1393864,162
5902,Big Sean,Bigger Than Me,us,3568957,51
5903,Big Sean,Bounce Back,at,247313,69
5904,Big Sean,Bounce Back,au,10560806,35
5905,Big Sean,Bounce Back,be,316279,69
5906,Big Sean,Bounce Back,ca,16700130,5
5907,Big Sean,Bounce Back,ch,599526,40
5908,Big Sean,Bounce Back,cr,87625,143
5909,Big Sean,Bounce Back,cz,121026,66
5910,Big Sean,Bounce Back,de,4067794,73
5911,Big Sean,Bounce Back,dk,937739,91
5912,Big Sean,Bounce Back,do,24538,117
5913,Big Sean,Bounce Back,es,502175,140
5914,Big Sean,Bounce Back,fi,923795,66
5915,Big Sean,Bounce Back,fr,380566,132
5916,Big Sean,Bounce Back,gb,7949128,53
5917,Big Sean,Bounce Back,global,246461485,19
5918,Big Sean,Bounce Back,gr,98890,23
5919,Big Sean,Bounce Back,hk,137856,123
5920,Big Sean,Bounce Back,hu,120520,50
5921,Big Sean,Bounce Back,id,233226,141
5922,Big Sean,Bounce Back,ie,360211,67
5923,Big Sean,Bounce Back,is,322444,14
5924,Big Sean,Bounce Back,it,729530,89
5925,Big Sean,Bounce Back,jp,179819,53
5926,Big Sean,Bounce Back,lv,54562,24
5927,Big Sean,Bounce Back,my,282043,103
5928,Big Sean,Bounce Back,nl,1482727,66
5929,Big Sean,Bounce Back,no,1170610,55
5930,Big Sean,Bounce Back,nz,2711504,24
5931,Big Sean,Bounce Back,pa,3042,123
5932,Big Sean,Bounce Back,ph,462519,156
5933,Big Sean,Bounce Back,pl,754008,51
5934,Big Sean,Bounce Back,pt,656643,61
5935,Big Sean,Bounce Back,se,1418084,73
5936,Big Sean,Bounce Back,sg,355257,97
5937,Big Sean,Bounce Back,tr,273291,103
5938,Big Sean,Bounce Back,tw,152502,127
5939,Big Sean,Bounce Back,us,186239735,3
5940,Big Sean,Even The Odds (& Metro Boomin),ca,27952,176
5941,Big Sean,Even The Odds (& Metro Boomin),us,565602,105
5942,Big Sean,Go Legend (& Metro Boomin),ca,1307870,29
5943,Big Sean,Go Legend (& Metro Boomin),ch,16591,156
5944,Big Sean,Go Legend (& Metro Boomin),gb,62902,138
5945,Big Sean,Go Legend (& Metro Boomin),global,9320376,55
5946,Big Sean,Go Legend (& Metro Boomin),gr,2393,79
5947,Big Sean,Go Legend (& Metro Boomin),is,1238,117
5948,Big Sean,Go Legend (& Metro Boomin),us,12984371,7
5949,Big Sean,Halfway Off The Balcony,ca,521444,49
5950,Big Sean,Halfway Off The Balcony,ch,3042,144
5951,Big Sean,Halfway Off The Balcony,gb,41069,175
5952,Big Sean,Halfway Off The Balcony,global,5198009,74
5953,Big Sean,Halfway Off The Balcony,no,13104,123
5954,Big Sean,Halfway Off The Balcony,us,9502535,17
5955,Big Sean,I Don't Fuck With You,us,271967,197
5956,Big Sean,In Tune (& Metro Boomin),ca,28518,170
5957,Big Sean,In Tune (& Metro Boomin),us,559954,100
5958,Big Sean,Inspire Me,ca,80992,118
5959,Big Sean,Inspire Me,global,903347,181
5960,Big Sean,Inspire Me,us,1950632,64
5961,Big Sean,Intro,ca,45542,118
5962,Big Sean,Intro,global,524925,161
5963,Big Sean,Intro,us,1200822,56
5964,Big Sean,Jump Out The Window,ca,372898,56
5965,Big Sean,Jump Out The Window,ch,3010,149
5966,Big Sean,Jump Out The Window,gb,44276,154
5967,Big Sean,Jump Out The Window,global,5327530,85
5968,Big Sean,Jump Out The Window,is,2271,65
5969,Big Sean,Jump Out The Window,us,23360724,21
5970,Big Sean,Light,ca,177512,64
5971,Big Sean,Light,ch,2924,163
5972,Big Sean,Light,gb,47674,130
5973,Big Sean,Light,global,2689530,87
5974,Big Sean,Light,us,3245629,24
5975,Big Sean,Living Single,us,5067021,117
5976,Big Sean,Moves,at,12828,141
5977,Big Sean,Moves,au,410360,94
5978,Big Sean,Moves,be,23460,127
5979,Big Sean,Moves,ca,4191919,22
5980,Big Sean,Moves,ch,161892,68
5981,Big Sean,Moves,cz,7808,141
5982,Big Sean,Moves,de,255938,145
5983,Big Sean,Moves,dk,21566,181
5984,Big Sean,Moves,fi,55232,143
5985,Big Sean,Moves,gb,423820,84
5986,Big Sean,Moves,global,70779433,47
5987,Big Sean,Moves,gr,3246,54
5988,Big Sean,Moves,hu,8011,108
5989,Big Sean,Moves,ie,19525,142
5990,Big Sean,Moves,is,10350,51
5991,Big Sean,Moves,jp,15253,72
5992,Big Sean,Moves,nl,136389,147
5993,Big Sean,Moves,no,66257,158
5994,Big Sean,Moves,nz,164433,92
5995,Big Sean,Moves,pl,41455,115
5996,Big Sean,Moves,pt,57627,113
5997,Big Sean,Moves,se,14559,199
5998,Big Sean,Moves,us,76563898,8
5999,Big Sean,No Favors,at,29142,88
6000,Big Sean,No Favors,au,267643,85
6001,Big Sean,No Favors,be,31351,102
6002,Big Sean,No Favors,ca,1939084,19
6003,Big Sean,No Favors,ch,86766,55
6004,Big Sean,No Favors,cz,12907,87
6005,Big Sean,No Favors,de,412585,95
6006,Big Sean,No Favors,dk,67881,149
6007,Big Sean,No Favors,fi,91664,96
6008,Big Sean,No Favors,fr,34884,195
6009,Big Sean,No Favors,gb,851336,56
6010,Big Sean,No Favors,global,24695663,37
6011,Big Sean,No Favors,gr,10671,43
6012,Big Sean,No Favors,hu,13262,71
6013,Big Sean,No Favors,ie,52005,75
6014,Big Sean,No Favors,is,3309,63
6015,Big Sean,No Favors,it,86239,142
6016,Big Sean,No Favors,jp,18492,67
6017,Big Sean,No Favors,nl,177470,116
6018,Big Sean,No Favors,no,102876,106
6019,Big Sean,No Favors,nz,94518,72
6020,Big Sean,No Favors,pl,56273,84
6021,Big Sean,No Favors,pt,50309,101
6022,Big Sean,No Favors,se,104110,132
6023,Big Sean,No Favors,sg,24354,175
6024,Big Sean,No Favors,tr,23362,159
6025,Big Sean,No Favors,tw,17524,118
6026,Big Sean,No Favors,us,27700494,6
6027,Big Sean,"No Hearts, No Love (& Metro Boomin)",us,240555,164
6028,Big Sean,Owe Me,ca,399951,44
6029,Big Sean,Owe Me,global,3743689,112
6030,Big Sean,Owe Me,us,5349983,30
6031,Big Sean,Pull Up N Wreck (& Metro Boomin),ca,390209,50
6032,Big Sean,Pull Up N Wreck (& Metro Boomin),global,3718845,126
6033,Big Sean,Pull Up N Wreck (& Metro Boomin),gr,1020,107
6034,Big Sean,Pull Up N Wreck (& Metro Boomin),us,5704578,41
6035,Big Sean,Pull Up N Wreck (With Metro Boomin),ca,923710,82
6036,Big Sean,Pull Up N Wreck (With Metro Boomin),global,4017925,165
6037,Big Sean,Pull Up N Wreck (With Metro Boomin),us,8109843,59
6038,Big Sean,Reason (& Metro Boomin),ca,26588,190
6039,Big Sean,Reason (& Metro Boomin),us,506580,125
6040,Big Sean,Sacrifices,ca,446816,52
6041,Big Sean,Sacrifices,ch,5685,154
6042,Big Sean,Sacrifices,gb,38878,196
6043,Big Sean,Sacrifices,global,5816313,79
6044,Big Sean,Sacrifices,us,9451643,19
6045,Big Sean,Same Time Pt. 1,ca,114268,90
6046,Big Sean,Same Time Pt. 1,global,1108303,136
6047,Big Sean,Same Time Pt. 1,us,2246489,45
6048,Big Sean,Savage Time (& Metro Boomin),ca,56828,154
6049,Big Sean,Savage Time (& Metro Boomin),us,1017576,88
6050,Big Sean,So Good (& Metro Boomin),ca,213636,94
6051,Big Sean,So Good (& Metro Boomin),global,2266629,177
6052,Big Sean,So Good (& Metro Boomin),gr,1069,100
6053,Big Sean,So Good (& Metro Boomin),us,4696982,59
6054,Big Sean,Sunday Morning Jetpack,ca,106526,109
6055,Big Sean,Sunday Morning Jetpack,global,984260,165
6056,Big Sean,Sunday Morning Jetpack,us,2141733,55
6057,Big Sean,Voices In My Head/Stick To The Plan,ca,192059,76
6058,Big Sean,Voices In My Head/Stick To The Plan,global,2944518,131
6059,Big Sean,Voices In My Head/Stick To The Plan,us,4033201,37
6060,Big Sean,Who's Stopping Me (& Metro Boomin),ca,92122,115
6061,Big Sean,Who's Stopping Me (& Metro Boomin),us,1592212,67
6062,Big Shaq,Man's Not Hot,at,523704,20
6063,Big Shaq,Man's Not Hot,au,5743724,30
6064,Big Shaq,Man's Not Hot,be,1403121,11
6065,Big Shaq,Man's Not Hot,ca,4530344,34
6066,Big Shaq,Man's Not Hot,ch,754951,21
6067,Big Shaq,Man's Not Hot,cz,336928,14
6068,Big Shaq,Man's Not Hot,de,10457282,11
6069,Big Shaq,Man's Not Hot,dk,2823922,15
6070,Big Shaq,Man's Not Hot,ee,18829,43
6071,Big Shaq,Man's Not Hot,es,714256,141
6072,Big Shaq,Man's Not Hot,fi,2004882,17
6073,Big Shaq,Man's Not Hot,fr,2096822,87
6074,Big Shaq,Man's Not Hot,gb,24304030,4
6075,Big Shaq,Man's Not Hot,global,102797055,28
6076,Big Shaq,Man's Not Hot,gr,177167,7
6077,Big Shaq,Man's Not Hot,hk,136213,112
6078,Big Shaq,Man's Not Hot,hu,270175,22
6079,Big Shaq,Man's Not Hot,id,735799,86
6080,Big Shaq,Man's Not Hot,ie,1573350,11
6081,Big Shaq,Man's Not Hot,is,97677,53
6082,Big Shaq,Man's Not Hot,it,1421214,64
6083,Big Shaq,Man's Not Hot,jp,8868,188
6084,Big Shaq,Man's Not Hot,lt,21578,36
6085,Big Shaq,Man's Not Hot,lv,86211,21
6086,Big Shaq,Man's Not Hot,my,846773,31
6087,Big Shaq,Man's Not Hot,nl,6508870,19
6088,Big Shaq,Man's Not Hot,no,3927085,20
6089,Big Shaq,Man's Not Hot,nz,1517992,18
6090,Big Shaq,Man's Not Hot,pa,2020,168
6091,Big Shaq,Man's Not Hot,pl,778150,34
6092,Big Shaq,Man's Not Hot,pt,411251,51
6093,Big Shaq,Man's Not Hot,se,6580529,13
6094,Big Shaq,Man's Not Hot,sg,948305,42
6095,Big Shaq,Man's Not Hot,sk,102948,30
6096,Big Shaq,Man's Not Hot,tr,756455,71
6097,Big Shaq,Man's Not Hot,us,11375957,84
6098,Big Shaq,Man's Not Hot - Christmas Edition,hu,1528,168
6099,Big Sim,Takeoff,cz,2953,158
6100,Big Sim,Takeoff,lv,4646,23
6101,Big Wild,I Just Wanna,tw,2531,189
6102,Big Yamo,Entre la Playa Ella y Yo (feat. Vato 18k),cl,183191,117
6103,Bigflo & Oli,Alors alors,be,2965,198
6104,Bigflo & Oli,Alors alors,fr,5127705,51
6105,Bigflo & Oli,Autre part,fr,160505,90
6106,Bigflo & Oli,Dans mon lit,fr,88270,117
6107,Bigflo & Oli,Dommage,be,174923,154
6108,Bigflo & Oli,Dommage,fr,9275346,11
6109,Bigflo & Oli,Je suis,fr,163985,114
6110,Bigflo & Oli,La vie normale,fr,208910,74
6111,Bigflo & Oli,La vraie vie,fr,200015,106
6112,Bigflo & Oli,La vraie vie - Version single,fr,109815,112
6113,Bigflo & Oli,Olivio,fr,165411,80
6114,Bigflo & Oli,Papa,fr,238255,63
6115,Bigflo & Oli,Personne,fr,3379719,59
6116,Bigflo & Oli,Répondez-moi,fr,173814,71
6117,Bigflo & Oli,Sac à dos,fr,138034,102
6118,Bigflo & Oli,Salope !,fr,217666,61
6119,Bigflo & Oli,Trop tard,fr,343423,52
6120,Bigflo & Oli,Ça va trop vite,fr,374691,67
6121,Bil Musa,No More Excuses,my,4329,197
6122,Bil Musa,No More Excuses,tw,3669,137
6123,Bil Musa,Owe It All To You,tw,3878,149
6124,Bilal Hancı,Ağlama Beni Ana,tr,222851,62
6125,Bilal Sonses,Öpesim Var,tr,22686,188
6126,Bilderbuch,Baba,at,383266,56
6127,Bilderbuch,Baba,de,38451,140
6128,Bilderbuch,Babylon,at,12751,87
6129,Bilderbuch,Bungalow,at,1115982,18
6130,Bilderbuch,Bungalow,de,742905,73
6131,Bilderbuch,Carpe/Diem,at,13319,72
6132,Bilderbuch,Erzähl Deinen Mädels Ich Bin Wieder In Der Stadt,at,21048,78
6133,Bilderbuch,I <3 Stress,at,28862,70
6134,Bilderbuch,Investment 7,at,15691,77
6135,Bilderbuch,Magic Life,at,8411,93
6136,Bilderbuch,Maschin,at,152598,116
6137,Bilderbuch,SUPERFUNKYPARTYTIME,at,21888,66
6138,Bilderbuch,Sprit n' Soda,at,38661,64
6139,Bilderbuch,Sweetlove,at,14781,91
6140,Bilderbuch,sneakers4free,at,19079,84
6141,Bile-Dani,Lomaseksiä (feat. Katya),fi,9728,114
6142,Bilge Nihan,Net,tr,1763717,52
6143,Bill Withers,Lean on Me,gb,97205,98
6144,Bill Withers,Lean on Me,ie,4318,118
6145,Bill Withers,Lovely Day,be,6274,151
6146,Billie Eilish,idontwannabeyouanymore,at,1782,185
6147,Billie Eilish,idontwannabeyouanymore,tw,10986,170
6148,Billie Eilish,watch,au,949053,105
6149,Billie Eilish,watch,nz,24343,168
6150,Billie Eilish,watch,tw,2929,179
6151,Billie Holiday,God Bless the Child - 2000 Remastered Version,nl,28518,195
6152,Billo's Caracas Boys,Año Nuevo,co,59972,19
6153,Billo's Caracas Boys,Cantares de Navidad,co,17883,105
6154,Billo's Caracas Boys,Lloraras,co,9287,95
6155,Billo's Caracas Boys,Lloraras,cr,3316,72
6156,Billo's Caracas Boys,Lloraras,ec,1420,157
6157,Billo's Caracas Boys,Lloraras,gt,1008,130
6158,Billo's Caracas Boys,Lloraras,pa,1329,80
6159,Billy Currington,Do I Make You Wanna,us,10665225,143
6160,Billy Joel,Piano Man,nl,459319,105
6161,Billy Paul,Me and Mrs. Jones,gb,39872,137
6162,Billy Raffoul,Difficult,cz,1719,177
6163,Billy Raffoul,Difficult,hu,1474,116
6164,Bing Crosby,Do You Hear What I Hear?,at,13365,115
6165,Bing Crosby,Do You Hear What I Hear?,be,70914,39
6166,Bing Crosby,Do You Hear What I Hear?,ca,621655,29
6167,Bing Crosby,Do You Hear What I Hear?,ch,6622,168
6168,Bing Crosby,Do You Hear What I Hear?,cz,36752,48
6169,Bing Crosby,Do You Hear What I Hear?,de,134038,121
6170,Bing Crosby,Do You Hear What I Hear?,ee,3528,33
6171,Bing Crosby,Do You Hear What I Hear?,gb,85664,156
6172,Bing Crosby,Do You Hear What I Hear?,global,1951791,90
6173,Bing Crosby,Do You Hear What I Hear?,gr,5922,60
6174,Bing Crosby,Do You Hear What I Hear?,hu,43326,30
6175,Bing Crosby,Do You Hear What I Hear?,ie,6603,151
6176,Bing Crosby,Do You Hear What I Hear?,is,1528,169
6177,Bing Crosby,Do You Hear What I Hear?,lt,5915,31
6178,Bing Crosby,Do You Hear What I Hear?,lu,1844,32
6179,Bing Crosby,Do You Hear What I Hear?,lv,5942,34
6180,Bing Crosby,Do You Hear What I Hear?,sg,11714,131
6181,Bing Crosby,Do You Hear What I Hear?,sk,11751,38
6182,Bing Crosby,Do You Hear What I Hear?,us,3483174,29
6183,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,be,28991,82
6184,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,ca,187848,59
6185,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,cz,6387,122
6186,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,ee,1482,65
6187,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,global,676979,173
6188,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,hu,14011,75
6189,Bing Crosby,God Rest Ye Merry Gentlemen - Single Version,lt,1279,80
